study,wave,version,versn_s,doi_gesis,doi_wvsa,studytit,uniqid,intrvwr_id,cntry,cntry_AN,cntrycow,year,fw_start,fw_end,cntry_y,mode,mm_mixed_mode_EVS5,mm_mode_fu_EVS5,mm_matrix_group_EVS5,mm_fw_start_fu_EVS5,mm_fw_end_fu_EVS5,mm_year_fu_EVS5,ivlength,ivstart,ivstend,ivdate,mm_v277_fu_EVS5,mm_v278a_fu_r_EVS5,mm_v279a_fu_r_EVS5,lnge_num,lnge_iso,gwght,pwght,wght_eq1000,reg_nuts1,reg_nuts2,reg_iso,size_5c,respint,A001,A002,A003,A004,A005,A006,A008,A009,A170,A173,A027,A029,A030,A032,A034,A035,A038,A039,A040,A041,A042,A065,A066,A067,A068,A071,A072,A074,A078,A079,A080_01,A080_02,A124_02,A124_03,A124_06,A124_08,A124_09,A165,B008,C001,C001_01,C002,C002_01,D081,D026_03,D026_05,C038,C039,C041,D001_B,G007_18_B,G007_33_B,G007_34_B,G007_35_B,G007_36_B,D054,D059,D060,D061,D078,E001,E002,E003,E004,Y002,E012,E015,E018,E023,E025,E026,E027,E028,E033,E035,E036,E037,E039,E069_01,E069_02,E069_04,E069_05,E069_06,E069_07,E069_08,E069_18A,E069_18,E069_11,E069_12,E069_13,E069_14,E069_17,E069_20,E111_01,E114,E115,E116,E117,E179_WVS7,E181_EVS5,E224,E225,E226,E227,E228,E229,E233,E233A,E233B,E235,E236,E263,E264,E265_01,E265_02,E265_03,E265_04,E265_05,E265_06,E265_07,E265_08,F025,F028,F028B_WVS7,F066_EVS5,F034,F050,F051,F053,F054,F063,F114A,F115,F116,F117,F118,F119,F120,F121,F122,F123,F132,E290,F144_02,G005,G006,G052,G062,G063,G255,G256,G257,H009,H010,H011,X001,X002,X003,X003R,X003R2,G027A,X002_02A,X002_02B,V002,V002A,V002A_01,V001,V001A,V001A_01,X007,X026,X011,X013,X025A_01,X025R,W002A_01,W002R,V004AM_01,V004RM,V004AF_01,V004RF,X028,W003,X052,X035_EVS5,X036E_WVS7,V097EF,W005_EVS5,W006E_WVS7,X047_WVS7,X047E_EVS5
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050907,7301,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,56,15.34,16.3,20180218,NA,NA,NA,128,en,2.7342540057347,2.8324437360179,0.56,UKI,UKI4,NA,NA,2,1,1,1,2,1,4,1,1,9,4,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2,4,1,4,1,4,3,4,1,2,1,4,1,1,3,4,4,2,4,2,1,1,2,2,1,1,3,2,1,3,1,2,1,5,5,4,10,4,2,1,4,1,1,1,1,1,3,3,2,2,1,4,NA,2,2,3,1,NA,82666,8,1,9,8,8,10,10,5,1,10,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,NA,7,2,1,0,0,0,4,8,5,1,1,10,4,5,7,1,1,10,1,1,0,NA,5,3,3,1,4,4,1,1,1,1,1997,21,1,1,2,380,IT,0,380,IT,0,380,IT,6,1,0,2,3,2,NA,NA,0,1,0,1,1,NA,3,51,NA,1,NA,NA,NA,3
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050908,7301,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,58,18.27,19.25,20180316,NA,NA,NA,128,en,1.20026699858504,2.8324437360179,0.56,UKI,UKI4,NA,NA,1,1,3,1,1,1,1,3,4,3,5,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,2,4,2,4,3,2,2,3,2,3,1,3,2,4,3,2,2,3,3,3,3,3,1,2,4,3,0,2,1,2,1,1,1,2,5,5,5,5,5,1,3,3,4,4,3,3,3,3,3,4,4,2,4,NA,3,4,4,4,2,NA,82602,8,4,6,5,1,5,10,1,10,10,4,1,1,4,3,2,NA,4,2,NA,4,8,2,NA,1,1,1,1,1,1,10,1,4,1,1,8,1,3,6,1,1,3,1,5,1,1,3,3,1,1,1,3,1,4,2,2,1963,55,5,3,1,826,GB,0,192,CU,0,388,JM,6,1,3,1,1,1,NA,NA,0,1,0,1,8,NA,1,53,NA,6,NA,NA,NA,1
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050909,7301,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,96,11.17,12.53,20180315,NA,NA,NA,128,en,0.777415170880374,2.8324437360179,0.56,UKI,UKI4,NA,NA,1,1,2,2,3,1,3,2,3,8,6,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,NA,2,4,2,4,3,4,3,4,4,2,1,1,1,2,2,2,3,3,3,3,3,1,3,2,4,3,1,2,3,3,1,2,1,2,4,6,5,5,7,3,2,3,3,2,4,2,2,2,3,4,3,2,2,2,6,4,NA,4,1,NA,82606,5,2,2,8,1,9,10,4,1,10,5,3,3,1,4,4,4,2,1,4,4,0,6,NA,7,2,0,0,0,0,2,1,5,1,1,10,3,5,7,8,NA,5,1,1,1,1,4,2,2,1,1,2,3,3,3,1,1944,74,6,3,1,826,GB,0,372,IE,0,35,035,1,1,2,3,7,3,7,3,0,1,0,1,4,2,3,14,NA,3,23,NA,NA,7
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050910,7301,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,46,19.56,20.42,20180326,NA,NA,NA,128,en,1.90532123921402,2.8324437360179,0.56,UKI,UKI4,NA,NA,1,2,1,2,2,1,3,3,2,6,8,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,NA,1,2,5,2,5,2,4,3,4,3,4,1,2,1,2,2,2,1,4,4,3,4,3,1,2,4,3,1,1,2,2,1,1,1,2,4,4,5,5,3,3,2,2,NA,2,NA,2,2,2,NA,4,3,2,1,NA,4,4,1,4,1,NA,82603,5,1,10,5,1,9,10,4,6,8,7,2,1,1,4,3,3,2,1,3,4,0,8,NA,7,3,0,0,0,0,1,2,3,2,1,10,5,5,8,5,2,8,4,2,1,NA,4,2,2,1,1,3,3,4,4,1,1973,45,4,2,2,18,018,0,18,018,0,18,018,4,1,0,1,1,1,NA,NA,0,1,0,1,1,NA,2,25,NA,5,NA,NA,NA,9
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050911,7301,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,68,16.42,17.5,20180219,NA,NA,NA,128,en,1.90532123921402,2.8324437360179,0.56,UKI,UKI4,NA,NA,2,1,3,2,4,1,1,1,1,4,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2,4,5,2,1,4,2,4,1,2,2,2,2,2,2,1,1,2,1,3,1,4,2,3,0,1,1,2,3,3,3,3,1,1,NA,2,NA,3,4,1,3,1,1,NA,3,3,2,2,2,NA,NA,NA,10,1,2,4,1,NA,82602,1,1,9,8,1,8,10,5,NA,10,NA,1,1,2,NA,NA,4,1,1,4,4,1,2,NA,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,3,1,1,4,3,1,1967,51,4,3,2,11,011,0,11,011,0,11,011,1,1,4,4,1,1,5,3,0,1,0,1,2,1,2,52,NA,4,52,NA,NA,4
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050912,7174,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,77,10.01,11.18,20180307,NA,NA,NA,128,en,0.63079120191876,2.8324437360179,0.56,UKI,UKI4,NA,NA,1,1,1,2,3,1,4,2,2,6,8,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,5,2,5,1,4,4,4,1,2,1,1,1,1,1,1,3,4,4,2,4,1,3,4,2,3,1,3,3,2,1,2,1,1,5,1,5,5,2,4,2,3,2,2,3,2,1,1,3,3,3,2,2,1,7,3,1,3,1,NA,82603,10,1,10,9,2,10,10,10,10,10,6,1,1,1,4,2,4,2,1,2,4,0,8,NA,7,2,0,0,0,0,1,1,1,1,1,10,1,10,10,10,10,1,1,1,1,3,3,1,1,1,4,4,2,4,4,2,1947,71,6,3,2,35,035,0,35,035,0,35,035,1,1,3,2,5,3,3,2,5,3,6,3,4,1,1,44,NA,1,33,NA,NA,7
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050913,7174,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,39,10.45,11.24,20180303,NA,NA,NA,128,en,0.978861224625032,2.8324437360179,0.56,UKI,UKI4,NA,NA,1,1,1,2,2,1,4,2,1,9,8,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,2,5,2,5,1,5,2,5,5,5,2,2,2,2,2,2,2,4,4,4,4,3,1,4,2,3,0,1,2,2,1,2,1,1,2,1,10,9,5,4,4,2,1,2,2,2,2,2,2,3,4,2,2,2,7,3,2,4,1,NA,82602,10,1,10,10,6,10,10,10,7,10,5,1,4,1,3,1,2,2,1,1,3,0,8,NA,7,2,0,0,0,0,1,8,3,3,1,10,10,10,10,3,3,10,2,1,0,NA,5,2,2,2,3,3,3,4,4,2,1983,35,3,2,2,620,PT,0,620,PT,0,620,PT,2,1,0,2,8,3,6,3,6,3,7,3,1,1,1,24,NA,2,26,NA,NA,10
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050914,7174,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,56,13.35,14.31,20180226,NA,NA,NA,128,en,0.886989006276569,2.8324437360179,0.56,UKI,UKI4,NA,NA,1,1,1,1,1,2,1,2,2,8,5,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,2,5,1,2,2,5,4,5,2,4,1,2,1,2,2,2,2,4,4,4,4,3,4,4,3,2,1,1,2,1,1,1,1,2,3,1,8,5,5,3,2,3,2,2,2,1,3,3,2,3,4,2,2,2,6,4,4,4,1,NA,82606,10,1,10,6,1,10,10,3,6,10,7,1,1,1,4,2,4,2,1,2,4,0,6,NA,7,2,0,0,0,0,5,2,2,2,1,10,6,10,10,7,1,8,1,2,1,3,5,2,1,2,2,2,2,3,4,1,1963,55,5,3,1,826,GB,1,826,GB,0,368,IQ,4,1,1,2,7,3,NA,NA,3,2,7,3,3,NA,NA,32,NA,8,NA,NA,NA,3
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050915,7174,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,44,18.03,18.47,20180308,NA,NA,NA,128,en,1.31377835190361,2.8324437360179,0.56,UKI,UKI4,NA,NA,1,1,2,2,2,1,1,1,1,7,8,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,2,4,2,4,2,4,2,4,2,4,2,3,2,3,3,3,1,3,4,3,3,3,1,2,4,3,0,1,2,3,1,2,2,1,5,6,4,4,4,2,2,4,2,2,3,3,3,3,3,3,3,2,3,3,4,4,2,3,2,NA,82602,7,5,8,8,7,5,5,5,6,5,4,1,1,3,3,2,2,3,2,2,3,2,1,NA,1,1,1,0,0,0,10,1,8,6,3,5,5,5,4,8,5,5,2,3,1,2,4,3,2,2,3,3,2,3,4,2,1987,31,2,2,1,826,GB,0,388,JM,0,388,JM,1,1,3,5,8,3,8,3,2,1,2,1,5,1,1,23,NA,7,23,NA,NA,5
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050916,7174,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,43,11.22,12.05,20180305,NA,NA,NA,128,en,1.49663457419325,2.8324437360179,0.56,UKI,UKI4,NA,NA,1,1,1,1,2,1,3,1,4,10,8,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,2,5,2,5,1,5,4,4,4,4,2,2,2,2,2,2,3,3,3,3,4,1,3,4,2,3,0,1,3,2,1,2,1,3,3,1,8,5,5,3,3,4,3,3,4,3,2,2,3,3,3,2,2,2,4,4,2,4,1,NA,82603,10,10,10,10,6,10,10,10,6,10,6,1,1,1,2,1,3,2,3,2,3,0,8,NA,7,2,0,0,0,0,1,1,2,2,1,10,10,10,10,10,1,10,5,1,1,3,5,1,1,1,3,3,3,3,4,2,1968,50,4,3,1,826,GB,1,826,GB,1,826,GB,2,1,0,2,3,2,8,3,0,1,0,1,3,3,NA,26,NA,1,26,NA,NA,10
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050917,7713,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,54,12.05,12.59,20180315,NA,NA,NA,128,en,0.886989006276569,2.8324437360179,0.56,UKI,UKI3,NA,NA,1,3,2,1,1,1,3,1,1,8,7,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,2,4,2,4,4,4,4,4,4,4,1,2,2,3,1,2,3,3,3,3,3,1,2,1,3,1,1,2,2,1,1,3,2,2,5,7,7,6,5,2,1,3,3,4,2,2,2,2,2,3,3,2,3,2,3,3,2,3,1,NA,82603,8,4,10,8,8,10,4,6,5,10,7,1,1,2,3,3,4,2,3,2,4,0,4,NA,4,2,0,1,0,0,10,1,1,1,5,10,10,7,10,6,7,7,1,1,1,2,4,2,2,2,2,2,1,2,2,1,1958,60,5,3,1,826,GB,1,826,GB,1,826,GB,6,1,0,1,6,3,NA,NA,2,1,7,3,1,NA,2,23,NA,1,NA,NA,NA,3
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050918,7713,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,68,10.53,12.01,20180324,NA,NA,NA,128,en,1.20639216890671,2.8324437360179,0.56,UKI,UKI3,NA,NA,1,1,2,1,2,2,3,2,2,8,8,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,2,5,2,5,2,4,3,1,1,4,1,1,1,2,1,2,1,4,4,1,4,1,3,2,3,2,0,1,1,2,1,2,2,3,5,1,5,3,2,2,3,4,3,3,4,2,2,2,4,3,3,2,2,4,4,4,4,4,2,NA,82602,3,3,10,3,1,10,10,10,5,10,10,1,1,1,4,2,4,2,1,3,4,2,4,NA,5,1,0,0,0,0,3,1,1,1,1,10,1,5,5,7,1,5,1,5,0,NA,5,1,1,2,1,2,1,4,4,1,1981,37,3,2,2,372,IE,0,372,IE,0,372,IE,1,1,1,3,7,3,6,3,0,1,0,1,1,1,2,13,NA,10,24,NA,NA,10
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050919,7713,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,63,10.06,11.09,20180403,NA,NA,NA,128,en,1.0184215696906,2.8324437360179,0.56,UKI,UKI3,NA,NA,1,1,1,3,2,1,1,1,3,10,5,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,2,4,2,4,4,4,4,2,2,4,2,1,1,2,1,2,3,3,3,2,2,1,4,2,3,2,0,3,1,2,1,3,3,3,5,10,3,5,3,3,2,4,2,3,2,2,3,3,3,3,3,2,2,1,8,3,1,4,1,NA,82601,8,5,10,10,5,10,10,10,10,10,10,1,1,1,4,NA,4,4,1,3,4,2,8,NA,1,1,1,1,0,1,10,1,1,1,1,5,1,5,5,7,1,3,1,1,1,1,4,1,2,1,1,1,1,4,3,2,1949,69,6,3,2,840,US,0,578,NO,1,826,GB,6,1,1,1,3,2,NA,NA,3,2,NA,NA,4,NA,2,44,NA,4,NA,NA,NA,NA
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050920,7713,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,69,19.43,20.52,20180226,NA,NA,NA,128,en,1.94773770240164,2.8324437360179,0.56,UKI,UKI3,NA,NA,1,1,1,1,2,2,3,1,1,8,8,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,2,5,2,4,1,3,3,2,2,4,1,2,1,3,3,2,3,4,4,4,4,1,3,3,1,1,1,2,2,2,1,2,2,3,5,NA,1,4,2,3,3,4,4,2,4,3,2,2,4,3,2,2,2,2,1,4,2,4,1,NA,82603,8,1,5,6,2,10,2,1,1,9,4,1,1,2,4,4,4,2,2,4,4,2,3,NA,1,2,1,1,0,0,3,1,1,1,1,10,NA,10,10,10,NA,NA,2,2,1,2,5,2,2,2,3,3,2,4,1,1,1980,38,3,2,2,554,NZ,0,554,NZ,0,203,CZ,1,1,2,4,3,2,6,3,5,3,6,3,1,1,2,33,NA,1,14,NA,NA,10
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050921,7713,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,48,19.06,19.54,20180227,NA,NA,NA,128,en,1.79117096570598,2.8324437360179,0.56,UKI,UKI3,NA,NA,1,1,1,1,2,1,3,1,1,10,9,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,3,3,5,4,2,3,3,2,1,2,1,3,2,2,2,4,4,3,4,1,3,3,4,2,1,3,1,2,1,2,2,2,4,8,5,1,5,3,1,3,2,1,1,1,2,2,1,2,2,1,1,2,6,3,4,3,2,NA,82602,7,1,10,6,4,10,10,8,7,10,7,1,1,1,3,3,4,3,2,3,3,0,8,NA,1,2,0,0,0,0,1,10,8,10,10,1,10,6,5,3,9,3,10,4,1,1,4,2,2,1,1,1,1,1,1,2,1994,24,1,1,1,826,GB,1,826,GB,1,826,GB,6,1,0,1,6,3,NA,NA,4,2,NA,NA,1,NA,2,33,NA,3,NA,NA,NA,5
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050922,7713,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,77,11.08,12.25,20180220,NA,NA,NA,128,en,1.20026699858504,2.8324437360179,0.56,UKI,UKI3,NA,NA,1,1,1,1,2,1,1,2,2,6,7,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,5,1,2,1,4,2,2,2,2,1,4,2,2,2,3,2,4,4,2,4,2,1,4,3,2,0,1,1,3,1,2,2,2,5,10,NA,7,6,2,2,3,3,3,3,3,NA,NA,3,3,3,3,3,NA,5,3,3,3,NA,NA,82606,8,6,8,10,NA,8,10,6,5,5,5,3,3,3,NA,2,NA,3,NA,NA,NA,0,2,NA,1,1,1,1,1,1,10,5,1,1,1,10,1,10,10,NA,NA,1,1,NA,1,2,3,2,2,3,3,2,2,1,1,2,1961,57,5,3,1,826,GB,1,826,GB,0,388,JM,6,1,0,1,1,1,NA,NA,NA,NA,NA,NA,7,NA,2,53,NA,6,NA,NA,NA,NA
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050923,7713,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,57,16.06,17.03,20180301,NA,NA,NA,128,en,1.31377835190361,2.8324437360179,0.56,UKI,UKI3,NA,NA,1,1,2,3,3,2,3,2,2,8,10,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,2,5,2,4,4,2,2,2,2,3,1,2,2,2,2,2,3,3,4,2,4,3,4,3,4,2,1,1,1,3,1,2,2,2,7,7,4,1,8,2,3,4,2,1,3,2,3,3,3,3,1,1,2,3,4,4,2,4,1,NA,82601,1,3,10,5,5,10,10,8,1,10,7,3,1,1,4,3,3,3,1,2,3,0,4,NA,7,2,0,0,0,0,1,1,1,1,1,10,1,6,10,10,6,5,1,1,1,1,5,2,2,3,3,3,2,2,2,2,1985,33,2,2,1,826,GB,1,826,GB,1,826,GB,1,2,2,5,8,3,8,3,0,1,0,1,2,1,2,33,NA,1,22,NA,NA,NA
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050924,7823,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,55,15.08,16.03,20180326,NA,NA,NA,128,en,0.719698923194823,2.8324437360179,0.56,UKI,UKI3,NA,NA,1,1,2,2,2,3,1,2,4,5,8,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,2,1,2,4,2,4,2,4,4,4,4,4,1,3,2,4,2,2,3,3,3,3,3,3,1,2,4,3,0,2,1,2,1,1,1,1,4,1,5,2,2,3,2,4,4,3,3,3,3,3,3,3,3,3,3,3,6,4,3,4,1,NA,82602,5,3,8,8,6,6,10,3,3,10,8,3,1,1,4,3,3,2,2,3,4,1,8,NA,3,1,1,0,1,1,7,1,3,1,1,10,1,NA,5,5,5,5,1,1,1,2,3,3,2,4,4,3,3,4,4,2,1958,60,5,3,2,662,LC,0,662,LC,0,662,LC,4,2,1,2,6,3,NA,NA,0,1,0,1,7,NA,1,34,NA,8,NA,NA,NA,1
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050925,7823,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,52,14.28,15.2,20180425,NA,NA,NA,128,en,0.92698735964061,2.8324437360179,0.56,UKI,UKI3,NA,NA,1,1,2,2,2,1,1,3,2,5,7,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,2,5,1,2,5,5,1,4,4,4,1,3,2,4,2,2,2,4,4,3,4,3,1,4,2,3,1,3,2,1,1,1,2,2,3,1,1,6,3,1,1,3,1,1,1,1,3,3,1,1,3,2,1,2,3,4,4,4,1,NA,82602,10,10,10,10,4,10,10,10,2,10,8,1,1,1,3,1,3,3,2,3,1,8,2,NA,1,1,1,1,1,1,10,1,1,1,1,6,1,1,8,1,1,1,7,1,1,1,5,2,3,3,3,1,1,4,4,2,1968,50,4,3,1,826,GB,0,388,JM,0,388,JM,1,1,1,3,5,3,5,3,3,2,0,1,1,1,2,26,NA,5,23,NA,NA,10
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050926,7316,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,46,18.53,19.39,20180312,NA,NA,NA,128,en,2.70032786474242,2.8324437360179,0.56,UKI,UKI4,NA,NA,1,1,1,2,3,1,4,2,2,7,7,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,5,2,4,1,2,2,5,3,3,1,4,2,4,4,4,3,3,3,3,3,3,1,4,2,3,1,3,1,4,2,2,2,2,5,1,5,5,3,4,2,4,3,1,2,2,2,2,2,3,3,2,2,2,10,4,4,4,1,NA,82666,5,5,10,7,5,10,10,9,8,10,10,3,3,1,4,1,3,2,2,4,4,0,8,NA,7,3,0,0,0,0,1,1,1,1,3,10,1,5,1,1,1,5,1,1,0,NA,3,2,1,2,2,2,1,4,4,1,1984,34,2,2,2,348,HU,0,348,HU,0,348,HU,6,1,0,5,1,1,NA,NA,0,1,0,1,1,NA,2,81,NA,6,NA,NA,NA,8
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050927,7316,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,50,11.15,12.05,20180217,NA,NA,NA,128,en,1.0184215696906,2.8324437360179,0.56,UKI,UKI4,NA,NA,1,1,1,1,2,1,1,1,2,7,6,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,4,3,3,4,2,3,4,2,2,1,2,2,3,3,3,1,2,3,2,3,3,1,2,3,2,1,1,1,3,3,3,2,3,6,8,5,5,7,1,2,3,3,2,2,2,2,2,2,3,3,1,3,2,6,2,2,2,3,NA,82602,6,6,8,8,7,8,8,8,7,7,5,1,1,2,2,3,2,3,2,3,3,1,1,NA,1,1,1,0,0,0,10,8,1,1,1,1,1,1,2,3,1,1,1,2,1,2,4,2,2,1,2,2,1,2,4,2,1951,67,6,3,2,35,035,0,35,035,0,35,035,1,1,3,2,4,2,0,1,3,2,3,2,4,8,1,31,NA,NA,51,NA,NA,NA
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050928,7316,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,36,18.34,19.1,20180306,NA,NA,NA,128,en,2.7342540057347,2.8324437360179,0.56,UKI,UKI4,NA,NA,1,1,2,2,2,1,1,2,1,9,9,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,4,3,3,4,2,1,1,2,2,1,3,2,4,4,2,1,3,3,2,4,3,2,1,4,2,1,1,1,3,3,3,3,3,5,5,5,10,5,1,1,3,2,2,3,2,3,3,2,3,2,2,2,2,8,1,1,1,1,NA,82666,5,5,5,5,8,5,10,4,5,10,8,3,3,2,2,2,2,2,2,1,2,8,3,NA,3,1,1,0,0,1,10,5,1,1,1,4,1,1,8,1,1,1,1,1,0,NA,4,2,2,2,2,2,1,1,2,2,1997,21,1,1,2,642,RO,0,642,RO,0,642,RO,1,1,0,2,1,1,0,1,0,1,2,1,1,1,2,94,NA,1,71,NA,NA,4
